P_L1,P_L2,P_L3,P_L4,P_L5,P_L6,P_L7,P_L8,P_L9,P_L10,P_L11,Q_L1,Q_L2,Q_L3,Q_L4,Q_L5,Q_L6,Q_L7,Q_L8,Q_L9,Q_L10,Q_L11,V_G2,V_G3,V_G6,V_G8,P_loss_flat_base,P_loss_OPF
18.93485957657944,97.329006017338,46.29763740732856,8.793722001674004,12.622147156588214,27.633444750034936,8.133924360352653,3.3315693714341736,6.32031965973613,12.247543660443531,15.63992749078084,12.2398111931315,19.39555857447505,-3.800357385451094,1.4684580861068275,8.84535992088647,18.350342473220813,4.96506256777817,2.0652969426464973,1.5919559668796888,6.715361166394292,5.59971051189463,1.0462708494652,1.0156726346591138,1.0859365777428998,1.0999720540814628,15.191587978164135,13.389873861915863
21.05085321879295,76.20664353750203,43.377111111440165,7.726568012569034,11.79798242482114,26.643074688111785,7.701681866662168,3.9689023315190184,7.281941320916666,13.638726984434502,12.94320854365589,11.543321218718395,15.339769141760748,-4.546306138234378,1.3553606930496906,7.72954942654276,15.09972666536305,5.925692965836641,1.909022679613342,1.811034754372609,5.118897350484599,4.021991657316962,1.046603844148174,1.0210191760113865,1.0862941163652406,1.0999998996388929,11.500993577404252,10.148271960338683
18.548167268997247,109.2727024248366,54.94877828299529,7.896135830597737,11.650315534742765,31.447432759645817,7.831336603044419,4.080176724294944,5.901800080736658,12.868948052547285,15.012749523485713,10.39858711121728,16.463753602546205,-4.2713324416251375,1.332991147472081,7.809456328399164,14.909118088283973,5.543165824577385,1.647859490474904,1.5076305385375675,6.308186500027449,4.594243431246349,1.0463763279362488,1.0133599745509003,1.091996937655646,1.0999687157824398,18.391575833440193,16.35110670541642
22.276392277777067,93.29757915486208,50.92939268173383,8.927962407547263,12.24192299550192,26.13629646737093,7.312259286220625,3.1671696620197554,6.331990150908621,11.077699392814953,14.878342833319369,13.191961672497797,17.740253570208903,-4.322623037843481,1.3482228820056141,6.225413345207427,18.115173341191927,5.78953985359838,1.9356497254279699,1.5582894967063976,5.2116527171147276,5.6382046353484,1.04589503339796,1.016195755626371,1.0852682327585403,1.0999670886887174,14.699878264571836,12.985356911400153
24.29892982945074,101.5361630217948,43.443415023836884,7.874301227282024,10.577163058291319,24.680668465254286,10.502328871664073,2.991546083286546,7.198579143322758,13.208431173972961,13.023392255878175,12.91285681268206,21.834388352660703,-4.262270822798915,1.7961991346313277,7.976350100132152,17.876716388398542,6.610133911631541,1.619760966378614,1.5932319767316099,5.153205905021477,5.975336015993293,1.045143992676349,1.0138380706976704,1.0826760012028653,1.0999996354459753,15.316696604254703,13.452557847894571
25.5544350684798,76.84560225236531,51.73059729849996,8.892754884943624,9.768977546170454,30.301753720521027,10.49575787131695,2.8475243700201185,6.581705452082289,12.405684639811774,17.42940132444412,15.092975885440067,22.376425317262097,-3.8597741779856434,1.8317072966331605,8.53364819560521,15.39882714233522,6.563083900029571,1.4666454969951548,1.6616127222285142,5.173620502507471,4.241133771554558,1.0456439138902693,1.019363378154055,1.0887793460900168,1.0999656566542542,13.899047156639664,12.168725236019775
18.027953790141535,101.5961610750883,44.73840930724542,8.283290985447435,9.252796406779263,27.3204259864012,9.142168652551213,3.907012430774549,5.65775610715425,14.179813432759849,17.200427379487675,13.288584995966106,16.970492008127618,-3.1580652192281997,1.836863279296595,6.063808232551162,19.088019106623086,5.867134150943132,2.1161287429292854,1.7912212708951458,6.955207136437343,4.70142363090342,1.0463833821199944,1.0149304788018443,1.0875090070974072,1.0999764748907206,15.825490554879579,13.915411449764186
24.019194347922177,90.50475682479625,47.415221860210735,7.987616608183846,12.874073471554796,35.21218493655168,9.965784289912266,3.384873495034267,5.908111085556051,14.782944428580013,13.343111788779082,10.721208494707485,17.895128398069904,-3.5680928269803673,1.4696371970918338,6.70082325314973,13.559498779185445,4.68146752858152,2.151160120609943,1.553774805590952,5.531637821410461,5.359294565386139,1.0451003404365449,1.0158188063300968,1.0877298199588723,1.099999491023214,15.515573272333466,13.777868149193306
19.25444374666876,111.15453741124448,53.274916675625356,6.351809447029269,10.830761875516478,33.97359602923354,10.601035280249077,3.454362115749818,6.376723789674126,11.701983308897207,17.82736501177638,11.336892243027892,22.364761483426953,-4.133448772428095,1.6689515487224698,7.538065533049526,14.811647549805919,5.0495450342527795,1.5987500705305264,1.399320487772323,6.448635978674867,4.70025051833346,1.0464713528349823,1.013039441552565,1.0945912691214834,1.0999919892964294,19.51370965242114,17.167833651297954
17.86207443257028,111.87578710370578,55.1379861205007,8.900366940913447,13.41718704545603,25.65196394078995,8.62647126804957,3.8615338659857277,6.578290308051252,11.631037894235218,16.782365424944082,11.300158104930237,16.901013872651937,-3.9576800997137256,1.6594815582986902,7.740258623513434,13.887472600321093,6.675709201302483,1.6312320306638683,1.362889549620995,6.7018955452960265,5.911302996459506,1.046384405647556,1.012955654646322,1.0903491754490924,1.0999697353983888,18.741888055603255,16.615413400591805
24.843267717864112,105.8625656956334,50.76822666981809,7.754606406651782,9.349700684403118,28.419747914234243,8.541678661244331,3.163655297264457,6.645145077400147,13.477728969425362,12.403035446809584,11.278530665905041,20.39276660381293,-3.2387641408048684,1.8247724249912118,7.485439581041923,16.471094873448944,6.014386060410081,2.0337702954661077,1.5025978930574038,6.212997473937027,5.131463927991582,1.0448228234813686,1.0125360695300574,1.0853174317994976,1.0999996421109954,16.87148503224251,14.896794392721063
19.677805385070577,108.46677788586236,53.48678553312446,8.081693577361612,12.770606146342203,33.834071571325666,9.750106716174125,3.9718186597091414,6.581830366473051,14.472760167505623,15.6069238141625,13.983800528952818,16.40539880022736,-4.494158384350328,1.8379798577569486,6.087741849103677,18.763423223750024,4.938978092538393,1.6812855750665823,1.7558452840266292,5.012962958832075,5.635934048238125,1.0451881465141726,1.0125218844404094,1.089166131570102,1.099959023253539,19.483861573378057,17.192120105862013
24.5829246646732,94.48138420810832,38.362097867225856,6.952595924851735,11.723832594323325,35.1779969007236,9.474528697260006,3.163725013489824,6.4269739155630505,13.71592105046562,16.567878555100815,10.70346164524095,20.983812059015413,-3.9643758627347316,1.8963148824697567,7.025616498116058,17.480609370409415,6.80230520478324,1.5138070041532892,1.8798262318313288,6.235894875737887,4.1356741182103445,1.0456175532339227,1.0156788764182911,1.0878394481793128,1.0999736283938466,15.250398710266346,13.438748739081223
19.972363761098364,102.0439243001542,39.52774350008291,7.849798198935871,10.509556095149247,30.926803109656227,7.364671321725046,4.020151528613327,7.255313084792848,16.031940418542735,16.38792491718783,10.82083809986361,20.962800289060574,-3.1583555896757303,1.2941590729785584,6.970830657448623,16.524590784286982,6.42734520931408,1.9319726711566836,1.565377732081119,5.2748138657734644,5.994249000315421,1.046255676060048,1.0148573795365912,1.0885894846669923,1.099975434156436,15.988886492587032,14.07691780326969
21.059253703408245,92.36826307674217,41.36848746118471,8.496221028199784,12.067696371501068,26.205081430907374,7.496571764217034,3.7526990229045984,6.477007362845969,12.27560144579033,17.587146831012447,10.927374090246973,18.485744487923775,-4.592040835461454,1.5486254828327184,7.915577842992256,15.920026802472956,5.276179269448915,2.148463906531076,1.5419737640416278,6.714310152535592,4.459909211782173,1.0459784801838614,1.0167663588838842,1.0850786787403883,1.099999508512613,13.905626955210783,12.303146843271616
19.209748830937723,76.53313224308839,50.69986970118692,7.200320084920233,12.832324959281573,29.183876898960374,10.685496340492998,3.0597357219843695,6.9994405298116895,14.993623005075406,16.51469419407855,14.45149879883379,20.983782331166793,-4.096903701745007,1.3639967217167284,6.097578538473756,19.394429709496162,6.070628729688113,2.013506849502847,1.5881743049680321,4.912154998392755,4.250371584405101,1.0461777018879015,1.0196275214080734,1.084656479546828,1.0999696782241761,13.680765140988134,11.978693530085982
23.310706693147473,91.57392611981176,42.07403277451044,7.574447422093968,9.2476560380966,30.467262542589904,8.16837625596635,3.9165827408920633,5.63728317977352,13.258188805041726,11.98925841785228,10.52803018999636,18.182951028690805,-3.868704582158713,1.6640131507963547,6.874987736127911,17.89467972388024,6.635483961478954,2.0014927120032118,1.3053560482229487,5.754776117638163,4.20986035683635,1.0459748138555214,1.0168621992906755,1.0856727749666966,1.0999641891245455,13.46156786876143,11.890394238589426
19.460950737686737,112.53744651430608,40.96451478027693,7.596619986492122,11.729337689745172,31.889086652420428,9.21473526055289,2.8136791863868575,5.67656559211534,13.595642874277441,12.443684334903207,11.941184810542637,15.452343626814386,-3.2425824555618323,1.5340308967690215,6.398147262129181,17.04847123245675,6.239558728398456,2.0164224233585397,1.4080961563166785,5.028559590841042,4.209135680668801,1.0463730838681464,1.0130443115982954,1.0898437052851628,1.099970644639752,16.971212374728733,15.003948941341932
